Generation	PopulationID	SampleSize	UniqueMutations	PopulationSize	totalLoad	RelzLoad	RelzLoadHomo	RelzLoadHetero	MskLoad	MeanFitness	SdFitness	MeanFitnessCached	SdFitnessCached	
5024	1	100	11	500	0.331197	0.310419	0.188717	0.121702	0.0207777	0.718398	0.0504734	1.3144	0.0770786
5025	1	100	9	500	0.322423	0.302451	0.184316	0.118135	0.0199723	0.721729	0.0412919	1.30375	0.0683891
5026	1	100	10	500	0.322467	0.307228	0.190368	0.11686	0.0152385	0.71935	0.0497677	1.31406	0.0740729
5027	1	100	9	500	0.316296	0.303947	0.189329	0.114618	0.0123492	0.720888	0.047832	1.31096	0.0733488
5028	1	100	8	500	0.317782	0.305531	0.184536	0.120994	0.0122516	0.720516	0.0451955	1.31424	0.06606
5029	1	100	9	500	0.314209	0.301297	0.185897	0.1154	0.012912	0.723907	0.0460172	1.30638	0.0686124
5030	1	100	12	500	0.313473	0.301213	0.180263	0.12095	0.0122599	0.723837	0.0478402	1.30812	0.0728344
5031	1	100	13	500	0.30193	0.286974	0.166119	0.120854	0.0149557	0.735488	0.0436481	1.28938	0.0667071
5032	1	100	14	500	0.292341	0.27618	0.155773	0.120408	0.0161609	0.744455	0.0379113	1.27617	0.0580661
5033	1	100	13	500	0.300122	0.284893	0.165924	0.118969	0.0152298	0.737406	0.040273	1.28716	0.0578452
5034	1	100	11	500	0.306685	0.294407	0.171885	0.122523	0.012278	0.729645	0.0470088	1.30206	0.0756015
5035	1	100	14	500	0.3078	0.293975	0.171742	0.122233	0.0138245	0.730042	0.0426885	1.29824	0.0618311
5036	1	100	11	500	0.313955	0.301302	0.175739	0.125564	0.0126525	0.724956	0.0458702	1.30939	0.0719329
5037	1	100	14	500	0.32186	0.30809	0.177439	0.130652	0.0137701	0.718778	0.0498195	1.31629	0.0806623
5038	1	100	14	500	0.310416	0.295063	0.160927	0.134136	0.0153526	0.730368	0.0493831	1.3007	0.0791241
5039	1	100	12	500	0.305579	0.292509	0.153441	0.139068	0.0130699	0.733442	0.0528977	1.30023	0.0851756
5040	1	100	14	500	0.311477	0.297932	0.159014	0.138918	0.013545	0.729396	0.0543692	1.30617	0.0901555
5041	1	100	14	500	0.324223	0.310227	0.172627	0.137601	0.0139958	0.719031	0.0550918	1.31894	0.0944461
5042	1	100	15	500	0.322652	0.309713	0.166066	0.143646	0.0129392	0.720016	0.0604493	1.32303	0.104414
5043	1	100	18	500	0.327454	0.313523	0.165474	0.148048	0.0139314	0.717588	0.0649634	1.32616	0.110442
5044	1	100	16	500	0.327618	0.312589	0.162809	0.149779	0.0150298	0.718518	0.0607096	1.32228	0.100485
5045	1	100	13	500	0.335455	0.32174	0.169587	0.152153	0.013715	0.71177	0.0655931	1.33728	0.107342
5046	1	100	13	500	0.326926	0.313199	0.166679	0.14652	0.0137274	0.717568	0.0627969	1.32598	0.104182
5047	1	100	15	500	0.334128	0.319452	0.170034	0.149418	0.0146762	0.714006	0.0642154	1.3326	0.109305
5048	1	100	14	500	0.346047	0.331337	0.174519	0.156818	0.0147103	0.704723	0.0675767	1.34845	0.111486
5049	1	100	14	500	0.348022	0.324666	0.171496	0.15317	0.0233557	0.711034	0.0716401	1.3321	0.113173
5050	1	100	16	500	0.379933	0.340024	0.177847	0.162177	0.0399088	0.699197	0.0683394	1.3392	0.101524
5051	1	100	17	500	0.35219	0.319532	0.161693	0.157839	0.032658	0.713935	0.0675876	1.32297	0.102738
5052	1	100	17	500	0.354724	0.322544	0.166815	0.155729	0.0321793	0.711981	0.0662834	1.32548	0.11101
5053	1	100	16	500	0.348871	0.326658	0.167017	0.159641	0.0222136	0.708993	0.0678881	1.33775	0.109326
5054	1	100	21	500	0.3412	0.325518	0.173924	0.151594	0.0156818	0.70889	0.0652076	1.33756	0.113069
5055	1	100	16	500	0.339123	0.323996	0.172441	0.151554	0.0151279	0.71067	0.0664722	1.33793	0.109717
5056	1	100	17	500	0.339912	0.324925	0.16675	0.158175	0.0149869	0.710245	0.06694	1.34072	0.107793
5057	1	100	16	500	0.339965	0.324164	0.170886	0.153277	0.0158009	0.710367	0.0660082	1.33839	0.110084
5058	1	100	17	500	0.343907	0.326701	0.167869	0.158832	0.0172062	0.709056	0.0667517	1.33878	0.108365
5059	1	100	18	500	0.346653	0.325647	0.171012	0.154635	0.0210066	0.709477	0.0669818	1.33649	0.108395
5060	1	100	15	500	0.346671	0.326451	0.174039	0.152413	0.0202198	0.709839	0.0668664	1.33527	0.107783
5061	1	100	20	500	0.347381	0.328881	0.172687	0.156194	0.0185002	0.706965	0.065911	1.3419	0.10983
5062	1	100	15	500	0.340953	0.322412	0.168177	0.154235	0.0185411	0.712468	0.0676632	1.33326	0.107788
5063	1	100	18	500	0.347337	0.324454	0.166563	0.157891	0.0228834	0.710888	0.0662993	1.3317	0.110692
5064	1	100	17	500	0.350936	0.326139	0.167928	0.158211	0.0247965	0.709713	0.0695697	1.33436	0.106097
5065	1	100	18	500	0.351958	0.328016	0.173441	0.154576	0.0239414	0.708336	0.0689367	1.33592	0.104455
5066	1	100	15	500	0.338519	0.316431	0.168801	0.14763	0.0220883	0.716537	0.0654113	1.32296	0.110635
5067	1	100	15	500	0.340343	0.322551	0.176921	0.14563	0.017792	0.710829	0.0685438	1.33327	0.104634
5068	1	100	16	500	0.339855	0.321992	0.176857	0.145135	0.0178625	0.711371	0.065766	1.33234	0.11016
5069	1	100	17	500	0.347797	0.328263	0.19451	0.133752	0.0195343	0.706233	0.0656468	1.33748	0.109154
5070	1	100	22	500	0.338731	0.318578	0.174882	0.143695	0.0201539	0.714498	0.0662669	1.3264	0.107583
5071	1	100	17	500	0.347994	0.328119	0.186404	0.141715	0.0198751	0.706527	0.0659836	1.33885	0.109276
5072	1	100	17	500	0.344249	0.325796	0.17422	0.151576	0.018453	0.709408	0.0679035	1.3374	0.106138
5073	1	100	19	500	0.341234	0.323045	0.178664	0.144381	0.0181892	0.71039	0.0654309	1.33464	0.110369
5074	1	100	16	500	0.340229	0.321351	0.178194	0.143157	0.0188777	0.711917	0.0664127	1.33144	0.108702
5075	1	100	16	500	0.348736	0.329746	0.189155	0.140591	0.0189894	0.70527	0.066273	1.341	0.108322
5076	1	100	15	500	0.346928	0.327223	0.17959	0.147633	0.0197049	0.707936	0.0668151	1.33793	0.107964
5077	1	100	20	500	0.341594	0.322436	0.172941	0.149495	0.019158	0.71136	0.0670718	1.33309	0.107596
5078	1	100	19	500	0.345748	0.326331	0.171463	0.154868	0.019417	0.709296	0.0681252	1.33789	0.10563
5079	1	100	18	500	0.357973	0.335253	0.174039	0.161214	0.0227197	0.704485	0.0668783	1.34346	0.107136
5080	1	100	15	500	0.342219	0.321009	0.167312	0.153697	0.0212098	0.71444	0.0677239	1.32763	0.105598
5081	1	100	14	500	0.34289	0.322115	0.168014	0.1541	0.0207748	0.713424	0.0660009	1.3296	0.109584
5082	1	100	13	500	0.347899	0.327028	0.170126	0.156902	0.0208707	0.709802	0.0665518	1.33592	0.108384
5083	1	100	15	500	0.346535	0.325292	0.165741	0.159551	0.0212432	0.711617	0.0687703	1.33367	0.104359
5084	1	100	15	500	0.349569	0.327506	0.178647	0.148859	0.0220632	0.709403	0.0663526	1.33308	0.108596
5085	1	100	14	500	0.342741	0.321979	0.165843	0.156136	0.0207615	0.713734	0.0678937	1.32969	0.106272
5086	1	100	14	500	0.347656	0.327034	0.170079	0.156954	0.0206227	0.709782	0.0672342	1.33637	0.107276
5087	1	100	14	500	0.353102	0.331667	0.179513	0.152154	0.0214348	0.705989	0.0667142	1.33979	0.107537
5088	1	100	16	500	0.345934	0.324617	0.17435	0.150267	0.0213175	0.710433	0.0675607	1.32984	0.108021
5089	1	100	16	500	0.344087	0.321697	0.171359	0.150338	0.0223908	0.713593	0.06519	1.32335	0.107799
5090	1	100	12	500	0.347435	0.32607	0.163562	0.162508	0.021365	0.710712	0.067151	1.33232	0.103759
5091	1	100	13	500	0.352965	0.328607	0.170575	0.158033	0.0243577	0.709189	0.0676688	1.33035	0.103947
5092	1	100	14	500	0.352697	0.32848	0.168914	0.159565	0.0242171	0.708657	0.0664624	1.33292	0.105413
5093	1	100	15	500	0.356667	0.331434	0.174001	0.157433	0.0252337	0.706462	0.0667169	1.33566	0.107085
5094	1	100	15	500	0.352109	0.327779	0.173838	0.153941	0.0243303	0.709647	0.0668804	1.33242	0.107896
5095	1	100	13	500	0.34604	0.32451	0.171392	0.153119	0.0215299	0.711355	0.0662258	1.33014	0.109682
5096	1	100	18	500	0.358296	0.332964	0.175477	0.157486	0.0253326	0.705128	0.0662059	1.33955	0.108815
5097	1	100	17	500	0.364852	0.336025	0.177651	0.158374	0.0288278	0.703597	0.0665778	1.33932	0.108063
5098	1	100	18	500	0.346765	0.323763	0.169047	0.154716	0.0230025	0.711698	0.0658479	1.33142	0.109947
5099	1	100	16	500	0.346597	0.324532	0.170695	0.153837	0.0220656	0.711713	0.0676296	1.3313	0.106221
5100	1	100	17	500	0.345219	0.323708	0.171482	0.152225	0.021511	0.711642	0.0681937	1.33168	0.105
5101	1	100	15	500	0.353197	0.331087	0.173806	0.157281	0.0221095	0.706206	0.0658464	1.34117	0.110044
